#02AA01-0219-1795
#This data for reference only
250,0.0102
251,0.0102
252,0.0102
253,0.0102
254,0.0102
255,0.0102
256,0.0103
257,0.0103
258,0.0103
259,0.0104
260,0.0103
261,0.0104
262,0.0105
263,0.0105
264,0.0104
265,0.0105
266,0.0105
267,0.0104
268,0.0105
269,0.0105
270,0.0105
271,0.0105
272,0.0106
273,0.0105
274,0.0106
275,0.0106
276,0.0106
277,0.0107
278,0.0107
279,0.0106
280,0.0106
281,0.0107
282,0.0106
283,0.0106
284,0.0106
285,0.0106
286,0.0106
287,0.0107
288,0.0105
289,0.0107
290,0.0105
291,0.0105
292,0.0107
293,0.0107
294,0.0107
295,0.0107
296,0.0105
297,0.0105
298,0.0106
299,0.0105
300,0.0106
301,0.0106
302,0.0105
303,0.0105
304,0.0105
305,0.0106
306,0.0105
307,0.0105
308,0.0106
309,0.0106
310,0.0105
311,0.0105
312,0.0105
313,0.0106
314,0.0105
315,0.0104
316,0.0105
317,0.0105
318,0.0105
319,0.0103
320,0.0092
321,0.0096
322,0.0095
323,0.0093
324,0.0094
325,0.0099
326,0.01
327,0.0095
328,0.0096
329,0.0099
330,0.0101
331,0.0101
332,0.0099
333,0.0102
334,0.0103
335,0.0101
336,0.0101
337,0.01
338,0.0101
339,0.0098
340,0.01
341,0.0101
342,0.01
343,0.01
344,0.0101
345,0.01
346,0.0101
347,0.0102
348,0.0101
349,0.0099
350,0.0101
351,0.0102
352,0.0101
353,0.01
354,0.01
355,0.0102
356,0.0103
357,0.0101
358,0.01
359,0.0099
360,0.01
361,0.01
362,0.01
363,0.0101
364,0.0102
365,0.0103
366,0.0101
367,0.0102
368,0.0103
369,0.0104
370,0.0105
371,0.0106
372,0.0106
373,0.0108
374,0.011
375,0.0111
376,0.0114
377,0.0115
378,0.0112
379,0.0101
380,0.0101
381,0.0101
382,0.01
383,0.01
384,0.0101
385,0.0101
386,0.01
387,0.01
388,0.0101
389,0.01
390,0.01
391,0.01
392,0.0101
393,0.01
394,0.01
395,0.01
396,0.01
397,0.0101
398,0.01
399,0.01
400,0.01
401,0.01
402,0.01
403,0.0101
404,0.0101
405,0.0101
406,0.01
407,0.01
408,0.01
409,0.01
410,0.0101
411,0.0101
412,0.0101
413,0.0101
414,0.0101
415,0.0101
416,0.0101
417,0.01
418,0.01
419,0.01
420,0.01
421,0.01
422,0.01
423,0.01
424,0.01
425,0.0101
426,0.01
427,0.01
428,0.01
429,0.01
430,0.01
431,0.01
432,0.01
433,0.01
434,0.01
435,0.01
436,0.01
437,0.01
438,0.01
439,0.01
440,0.01
441,0.01
442,0.01
443,0.01
444,0.01
445,0.01
446,0.01
447,0.01
448,0.01
449,0.01
450,0.01
451,0.01
452,0.01
453,0.01
454,0.01
455,0.01
456,0.01
457,0.01
458,0.01
459,0.01
460,0.01
461,0.01
462,0.01
463,0.01
464,0.01
465,0.01
466,0.01
467,0.01
468,0.01
469,0.01
470,0.01
471,0.01
472,0.01
473,0.01
474,0.01
475,0.01
476,0.01
477,0.01
478,0.01
479,0.01
480,0.0101
481,0.0101
482,0.0101
483,0.0101
484,0.0101
485,0.0101
486,0.0101
487,0.0101
488,0.0101
489,0.01
490,0.0101
491,0.01
492,0.01
493,0.01
494,0.01
495,0.01
496,0.01
497,0.01
498,0.01
499,0.01
500,0.01
501,0.01
502,0.0099
503,0.0099
504,0.0099
505,0.0099
506,0.01
507,0.01
508,0.01
509,0.01
510,0.01
511,0.01
512,0.01
513,0.01
514,0.01
515,0.01
516,0.01
517,0.01
518,0.01
519,0.01
520,0.01
521,0.01
522,0.01
523,0.01
524,0.01
525,0.01
526,0.01
527,0.01
528,0.01
529,0.01
530,0.01
531,0.01
532,0.01
533,0.01
534,0.01
535,0.01
536,0.01
537,0.01
538,0.01
539,0.01
540,0.01
541,0.01
542,0.01
543,0.01
544,0.01
545,0.01
546,0.01
547,0.01
548,0.01
549,0.01
550,0.01
551,0.01
552,0.01
553,0.01
554,0.01
555,0.01
556,0.01
557,0.01
558,0.01
559,0.01
560,0.01
561,0.01
562,0.01
563,0.01
564,0.01
565,0.01
566,0.01
567,0.01
568,0.01
569,0.01
570,0.01
571,0.01
572,0.01
573,0.01
574,0.01
575,0.01
576,0.01
577,0.01
578,0.01
579,0.01
580,0.01
581,0.01
582,0.01
583,0.01
584,0.01
585,0.01
586,0.01
587,0.01
588,0.01
589,0.01
590,0.01
591,0.01
592,0.01
593,0.01
594,0.01
595,0.01
596,0.0101
597,0.0101
598,0.01
599,0.01
600,0.01
601,0.0101
602,0.01
603,0.0101
604,0.0101
605,0.0101
606,0.0101
607,0.0101
608,0.0101
609,0.0101
610,0.0101
611,0.0101
612,0.0101
613,0.0101
614,0.0101
615,0.0101
616,0.0101
617,0.0101
618,0.0101
619,0.0101
620,0.0101
621,0.0101
622,0.0101
623,0.0101
624,0.0101
625,0.0101
626,0.0101
627,0.0102
628,0.0102
629,0.0101
630,0.0101
631,0.0102
632,0.0102
633,0.0102
634,0.0102
635,0.0102
636,0.0102
637,0.0102
638,0.0102
639,0.0102
640,0.0102
641,0.0102
642,0.0102
643,0.0102
644,0.0102
645,0.0102
646,0.0102
647,0.0102
648,0.0102
649,0.0102
650,0.0102
651,0.0102
652,0.0102
653,0.0102
654,0.0102
655,0.0102
656,0.0103
657,0.0103
658,0.0102
659,0.0103
660,0.0103
661,0.0102
662,0.0103
663,0.0103
664,0.0103
665,0.0103
666,0.0103
667,0.0103
668,0.0103
669,0.0103
670,0.0103
671,0.0103
672,0.0103
673,0.0103
674,0.0103
675,0.0103
676,0.0103
677,0.0103
678,0.0103
679,0.0103
680,0.0103
681,0.0103
682,0.0103
683,0.0103
684,0.0103
685,0.0103
686,0.0103
687,0.0103
688,0.0103
689,0.0103
690,0.0103
691,0.0103
692,0.0103
693,0.0103
694,0.0103
695,0.0103
696,0.0103
697,0.0103
698,0.0103
699,0.0103
700,0.0103
701,0.0103
702,0.0103
703,0.0103
704,0.0103
705,0.0103
706,0.0103
707,0.0103
708,0.0104
709,0.0103
710,0.0103
711,0.0103
712,0.0104
713,0.0104
714,0.0103
715,0.0103
716,0.0103
717,0.0103
718,0.0103
719,0.0103
720,0.0103
721,0.0103
722,0.0103
723,0.0103
724,0.0103
725,0.0103
726,0.0103
727,0.0103
728,0.0103
729,0.0103
730,0.0103
731,0.0103
732,0.0103
733,0.0103
734,0.0103
735,0.0103
736,0.0103
737,0.0103
738,0.0103
739,0.0103
740,0.0103
741,0.0103
742,0.0103
743,0.0103
744,0.0103
745,0.0103
746,0.0103
747,0.0103
748,0.0103
749,0.0103
750,0.0103
751,0.0103
752,0.0103
753,0.0103
754,0.0103
755,0.0103
756,0.0103
757,0.0103
758,0.0103
759,0.0103
760,0.0103
761,0.0103
762,0.0103
763,0.0103
764,0.0103
765,0.0103
766,0.0103
767,0.0103
768,0.0103
769,0.0102
770,0.0102
771,0.0103
772,0.0102
773,0.0102
774,0.0102
775,0.0102
776,0.0102
777,0.0102
778,0.0102
779,0.0102
780,0.0102
781,0.0102
782,0.0102
783,0.0103
784,0.0103
785,0.0102
786,0.0101
787,0.0102
788,0.0102
789,0.0102
790,0.0102
791,0.0102
792,0.0102
793,0.0102
794,0.0102
795,0.0101
796,0.0102
797,0.0102
798,0.0102
799,0.0102
800,0.0102
801,0.0102
802,0.0102
803,0.0101
804,0.0101
805,0.0102
806,0.0102
807,0.0102
808,0.0102
809,0.0102
810,0.0101
811,0.0101
812,0.0101
813,0.0101
814,0.0101
815,0.0101
816,0.0101
817,0.0101
818,0.0102
819,0.0101
820,0.0101
821,0.0101
822,0.0101
823,0.0101
824,0.0101
825,0.0101
826,0.0101
827,0.0101
828,0.0101
829,0.0101
830,0.0101
831,0.0101
832,0.0101
833,0.0101
834,0.0102
835,0.0101
836,0.0101
837,0.0102
838,0.0103
839,0.0103
840,0.0102
841,0.0102
842,0.0103
843,0.0103
844,0.0103
845,0.0103
846,0.0103
847,0.0103
848,0.0103
849,0.0104
850,0.0105
851,0.0105
852,0.0105
853,0.0105
854,0.0107
855,0.0108
856,0.0107
857,0.0107
858,0.0108
859,0.0109
860,0.0106
861,0.0102
862,0.01
863,0.0099
864,0.01
865,0.0101
866,0.01
867,0.01
868,0.0101
869,0.01
870,0.0101
871,0.0102
872,0.0101
873,0.01
874,0.0101
875,0.0101
876,0.01
877,0.01
878,0.01
879,0.0101
880,0.0101
881,0.0101
882,0.0102
883,0.0101
884,0.0101
885,0.0101
886,0.0101
887,0.0101
888,0.0101
889,0.0101
890,0.0101
891,0.0101
892,0.0101
893,0.0101
894,0.0101
895,0.0101
896,0.0101
897,0.0102
898,0.0101
899,0.0101
900,0.0101
901,0.0101
902,0.0102
903,0.0102
904,0.0102
905,0.0102
906,0.0102
907,0.0102
908,0.0102
909,0.0102
910,0.0102
911,0.0102
912,0.0102
913,0.0102
914,0.0102
915,0.0102
916,0.0102
917,0.0102
918,0.0102
919,0.0103
920,0.0102
921,0.0102
922,0.0102
923,0.0103
924,0.0103
925,0.0103
926,0.0103
927,0.0102
928,0.0103
929,0.0103
930,0.0103
931,0.0103
932,0.0103
933,0.0103
934,0.0103
935,0.0103
936,0.0103
937,0.0103
938,0.0103
939,0.0103
940,0.0103
941,0.0103
942,0.0104
943,0.0103
944,0.0103
945,0.0103
946,0.0103
947,0.0104
948,0.0104
949,0.0104
950,0.0104
951,0.0104
952,0.0104
953,0.0104
954,0.0104
955,0.0104
956,0.0104
957,0.0104
958,0.0104
959,0.0104
960,0.0104
961,0.0104
962,0.0104
963,0.0104
964,0.0105
965,0.0105
966,0.0105
967,0.0105
968,0.0105
969,0.0105
970,0.0105
971,0.0105
972,0.0105
973,0.0105
974,0.0105
975,0.0105
976,0.0105
977,0.0105
978,0.0105
979,0.0105
980,0.0105
981,0.0106
982,0.0105
983,0.0106
984,0.0106
985,0.0106
986,0.0106
987,0.0106
988,0.0106
989,0.0106
990,0.0106
991,0.0106
992,0.0106
993,0.0106
994,0.0106
995,0.0106
996,0.0107
997,0.0107
998,0.0106
999,0.0106
1000,0.0107
1001,0.0107
1002,0.0107
1003,0.0107
1004,0.0107
1005,0.0107
1006,0.0107
1007,0.0107
1008,0.0107
1009,0.0107
1010,0.0107
1011,0.0107
1012,0.0107
1013,0.0107
1014,0.0108
1015,0.0107
1016,0.0108
1017,0.0108
1018,0.0108
